UniqueCount	AmbigCount
0	3847
0	0
0	0
0	74
0	3846
0	70
0	3851
47	3847
393	4493
1	431
11	699
0	1259
7	199
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	58
8	62
0	0
0	0
4	24
0	28
0	9
6	4
1	18
0	25
0	0
0	18
0	18
0	0
0	0
0	0
2	2
0	0
15	25
0	0
3	0
0	0
0	0
0	0
26	2
0	3
0	3
0	0
0	0
0	4
2	0
0	0
78	93
0	52
0	1
1	43
0	0
255	0
0	6
0	6
0	0
2425	16
1	0
10	0
0	0
11	221
0	221
0	58
0	22
0	0
0	45
5	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2297	6
19	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
4	23
0	23
0	1
18	128
0	118
2	95
0	100
0	0
15	0
11	359
2	118
3	249
0	383
0	120
1	40
0	2
0	29
0	228
1	2
0	0
0	0
0	0
0	0
30	117
0	135
128	193
0	0
0	77
18	31
0	0
11	28
0	0
130	1895
1	1895
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	109
1	127
0	99
0	0
0	0
0	0
0	276
248	786
0	54
0	510
0	2
101	97
0	92
0	58
0	41
0	0
0	9
0	0
0	0
1	0
97	24
3455	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	0
0	0
0	0
0	0
0	0
13	5
0	0
0	0
1	0
49	556
4	111
232	608
0	159
53	576
28	565
29	564
0	542
0	295
0	0
0	0
4	0
36	66
0	57
6	0
0	0
70	0
292	166
7	122
0	118
20	304
1007	314
0	0
17	0
0	0
0	0
17	7
40	108
0	46
1	18
0	68
0	0
0	57
34	0
518	6
19	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	10
0	0
0	0
0	0
159	0
0	0
1147	42
0	25
0	0
0	0
5	0
1	0
63	0
1458	6
0	7
2	0
32	0
5	326
7	363
0	274
0	0
0	136
19	1023
50	1023
0	0
35	163
0	0
0	0
0	0
0	0
0	0
0	0
228	224
2	177
2	42
2	21
0	0
1835	74
0	7
0	7
1	6
0	0
0	0
0	0
0	0
0	0
0	0
0	43
196	125
0	90
1	61
0	87
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
1	0
0	18
5	107
16	101
0	85
0	1
0	0
0	85
0	85
0	76
0	3
0	0
0	0
0	0
0	0
0	0
304	25
0	0
0	1
0	0
1	0
1	1
0	0
0	0
1	0
0	0
0	0
0	2
0	25
1	9
0	0
0	1
0	1
4	0
9	722
5	710
0	704
0	0
0	0
0	218
0	66
1	4
0	0
0	10
3	8
0	8
0	0
0	0
51	7
3	7
0	0
0	0
0	0
0	0
0	0
0	0
0	7
11	0
0	0
2	0
0	58
9	69
0	29
0	32
0	21
0	4
572	0
0	19
4	19
810	169
0	0
0	0
49	627
0	627
0	0
0	0
31	0
2	0
493	10
0	0
0	5
0	5
0	0
402	0
0	0
0	0
0	0
0	0
0	0
279	4
0	65
0	60
0	22
0	62
0	37
0	0
0	1
0	0
0	0
0	0
1	50
0	0
0	0
0	30
8	90
0	60
0	2
0	13
0	5
0	45
6	29
9	0
6521	2307
11	448
1	1816
1	43
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	26
0	25
0	26
0	25
0	17
0	26
0	10
0	0
3	0
0	10
0	2
0	0
0	0
29	55
5	55
0	2
0	2
0	5
0	2
0	1
0	0
0	1
0	3
2	15
989	1100
5	981
0	877
0	17
4	438
0	0
0	275
18	380
0	324
0	60
0	0
10	1
0	0
1	1868
2361	3374
13	1875
0	0
0	0
0	0
0	0
0	0
0	10
0	10
186	59
10	55
0	0
0	0
391	2887
0	0
37	2875
8	549
0	579
0	579
0	0
0	47
0	0
1	1
0	46
0	0
0	1
2	18
9	0
6	18
8	0
0	0
0	0
0	0
0	0
11	160
134	214
11	52
0	160
0	19
7	0
0	0
0	74
0	2
10	128
0	128
9	1
229	300
0	300
0	9
0	0
8888	46
0	0
0	0
30	116
0	1
6	115
133	114
0	114
1	1615
0	1615
0	0
0	0
808	14
0	0
23	264
13	264
0	24
0	0
0	0
0	0
0	0
0	1
1832	20
0	0
0	0
0	0
0	0
0	0
1	0
0	0
2	0
0	0
0	0
135	103
0	5
0	3
0	28
0	50
0	47
11	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1144	34
0	0
0	0
0	0
0	0
0	12
0	8
1	0
0	12
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
28	346
11	93
2	266
0	993
86	993
0	0
0	0
0	0
0	0
2400	313
1	301
0	10
0	10
0	0
0	0
41	0
0	0
0	0
0	0
202	0
104	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	1
291	2934
0	2837
16	1756
1	1688
2	1724
0	0
0	0
0	0
329	4
6	0
1	2
280	0
0	0
0	0
0	0
0	0
418	0
903	210
0	175
0	41
4	50
0	118
0	0
0	107
3	114
1	42
1	8
0	6
2	14
0	13
0	13
0	64
0	13
0	2
0	0
0	1
0	1
6	129
2469	772
4	759
0	0
0	0
0	0
0	0
0	0
0	0
138	7332
1	367
12	7063
1	6617
1	238
0	31
16	3
2	294
0	381
1	484
269	184
0	0
0	126
0	173
1	16
0	3
4414	45
14	0
2	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
67	0
0	0
0	1605
52	1605
54	739
0	583
3	782
10	340
510	186
3	184
0	0
0	0
4372	1303
0	1256
35	8
36	13
3	1
1	0
8	2131
31	972
0	1880
0	1705
0	1757
0	666
23	729
1	0
0	0
4	0
3	52
0	0
6	22
0	0
4	2
0	42
50	1186
0	741
106	1195
2	675
0	1050
301	2
58	288
22	294
0	46
0	75
10	74
8	54
0	0
4	3
62	215
1	215
0	1
1	11
0	11
0	0
2	46
0	42
0	10
0	0
23	6367
43	5502
4	5500
0	5500
0	5381
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	106
0	107
0	0
0	0
0	19
0	17
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
75	250
0	186
0	108
0	29
0	17
6729	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
128	0
0	1451
41	1426
0	1370
1	57
0	10
3	358
0	185
0	234
3	10
0	0
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	10
0	10
0	0
16	0
79	0
0	0
305	710
7	708
25	0
239	0
0	0
0	0
0	0
2264	132
4	88
0	19
0	44
1153	6
141	0
0	6
0	0
1	6
1	6
0	0
0	4
0	1
39	0
0	0
0	11
0	22
3	40
0	44
0	43
2	25
0	1
3	0
26	32
0	29
0	32
7	29
0	29
0	3
0	1
0	1
0	3
0	0
0	0
0	0
4575	22
0	0
0	0
773	4340
0	4213
0	4212
0	3805
0	409
0	749
8	555
0	18
3	416
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
5	6
0	0
0	0
0	0
0	0
0	0
26	157
0	157
1	22
2	28
0	0
2	0
0	796
224	800
6	52
0	52
0	45
0	0
0	0
0	0
0	463
0	35
12	643
0	411
0	218
0	49
0	0
0	204
0	0
1512	12
935	12
0	1
0	1
0	0
0	0
1809	74
0	0
0	29
1	29
0	2
0	0
0	0
0	4
0	0
0	0
139	72
0	21
0	63
0	0
1	0
0	0
2	11
0	9
0	0
0	8
0	3
0	3
0	21
0	89
15	97
2	92
0	36
0	61
0	2
0	0
0	3
18	351
67	285
8	265
0	11
9	42
1	38
0	2
12	8
0	6
0	0
0	2
0	2
0	0
0	0
0	0
0	0
964	2
0	0
0	278
3	166
0	278
0	194
2	213
0	4
1	9
0	0
0	18
16	39
0	30
0	0
0	0
0	0
0	0
0	0
0	0
1	0
5	17
0	0
0	0
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1056	0
1	38
0	36
7	444
0	1189
0	1123
7	12
1	1184
0	9
0	3
0	0
0	114
5	47
618	82
0	39
0	0
0	0
2	4
0	0
0	4
0	0
0	4
429	0
0	0
0	1
0	0
0	0
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
199	2
0	1
0	1
1	0
0	0
40	92
0	1347
3	0
0	2283
3	903
0	1254
3	105
0	66
0	2283
0	1256
0	72
0	95
2	79
0	0
13	36
0	25
0	0
0	3
0	7
0	3
0	13
0	0
0	17
131	1128
0	14
0	1063
0	856
1	810
0	13
0	663
0	872
6	868
0	871
0	867
0	656
3	0
0	794
2	485
0	13
0	6
0	14
0	13
0	908
0	234
0	23
1	26
0	910
0	1106
0	757
0	808
0	808
4	797
0	451
0	1018
0	887
0	621
0	116
35	122
0	3
0	478
0	50
32	328
0	506
0	3
0	85
2995	68
1	19
1	52
5	39
0	0
0	0
0	0
0	0
0	0
16	17
0	15
0	0
0	0
1	15
0	15
0	15
0	0
0	2
0	2
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
30	133
0	105
0	136
0	30
0	0
317	246
0	176
0	246
0	242
0	73
416	20
2	15
4	3
0	0
519	0
417	1157
2	509
108	679
1	1023
0	63
0	1
0	0
0	0
0	0
4	108
0	0
97	189
15	193
11	186
1	22
0	63
0	5
0	0
0	0
0	0
0	0
0	0
0	0
67	4
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	3
0	0
0	0
0	0
0	0
0	0
4	48
0	16
0	48
0	0
0	0
0	0
0	1
0	1
2	1
0	0
0	0
0	1
0	0
1258	2
116	1475
0	1475
1	0
0	29
6	0
0	0
0	0
0	3
0	0
0	0
11	257
0	245
0	20
0	9
0	9
0	15
0	7
0	1
343	68
0	66
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
31	35
0	24
0	6
0	0
0	5
0	0
2	9
0	9
1007	4
0	419
902	419
4	448
500	239
0	96
10	155
0	17
0	26
107	90
1	90
0	14
0	0
0	0
353	0
360	2
0	0
52	627
0	357
18	405
62	627
0	193
0	0
0	0
1	3
6	3
0	0
0	1
8693	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
163	2
3	0
0	0
0	0
11	180
0	211
0	154
4	186
0	0
10	143
0	7
0	7
2	0
0	2
10	447
0	224
0	474
3	460
0	56
0	19
0	0
0	159
1859	6
0	0
0	0
0	0
0	0
66	0
972	0
0	6
4	109
0	262
16	256
1	26
0	0
0	0
1	93
0	14
0	0
0	0
0	0
0	0
0	0
0	0
510	2860
63	2858
3	2857
2751	336
1	328
0	14
0	5
0	8
7	10
0	2
0	1
0	1
0	5
0	0
0	0
0	0
0	10
0	6
3	12
0	12
0	10
0	1
0	9
0	0
0	0
66	1057
0	1063
0	953
0	123
1	8
0	0
406	0
0	38
0	36
0	35
0	35
0	36
0	35
0	10
0	14
1	5
0	3
0	4
0	0
0	3
384	0
0	0
21	84
0	2
0	12
0	63
0	80
6694	6266
2	596
1	4938
5	1285
0	52
0	4543
3	2448
7	3205
30	651
151	1613
3	437
2	1016
6	465
0	727
30	1120
0	9
32	545
2	0
367	123
3	7
0	99
0	5
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	4
0	4
0	4
0	3
0	0
0	0
0	0
0	0
0	0
0	0
12	56
1	54
0	25
0	42
0	19
0	0
0	39
0	0
1496	243
0	21
0	8
0	210
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
725	0
421	0
103	0
1155	6
70	710
0	692
0	720
0	720
0	720
0	498
0	63
0	104
0	44
22	11
1	3
0	0
0	0
0	0
9	15
2853	6
0	0
584	2
0	0
67	8
0	8
0	0
0	0
0	0
0	0
342	0
41	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
100	0
0	0
0	0
0	0
0	0
22	1097
225	1109
0	1035
5	38
0	0
3	217
41	227
0	39
0	27
5	16
0	0
13	15
9	13
0	18
0	16
1	3
0	5
0	0
0	0
0	0
2	0
0	0
0	3
0	2
0	2
0	0
0	0
0	0
174	0
67	724
0	724
4	0
0	0
0	0
5078	26421
91	20601
9	13812
21	16027
27	20813
11	7475
1	81
0	81
0	177
0	49
0	191
0	4
0	211
0	194
0	1
0	14
1	171
0	9
0	5
0	13
0	2
0	0
458	2
10	29
0	1
4	28
0	0
0	0
0	0
0	0
3	76
0	76
151	8210
23	8210
5	0
6	2422
11	489
0	2369
2	1815
0	414
5	1644
1	23
0	18
6	75
3	1976
0	47
0	29
0	565
0	196
5	5
1	101
3	1257
0	0
0	0
0	12
0	15
0	15
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	302
32	302
0	38
1	102
0	19
0	41
0	8
0	0
582	6185
20	6179
2	0
32	0
22	875
0	864
6	847
0	32
0	326
220	0
0	0
0	0
0	0
10	184
0	338
124	877
19	791
0	14
0	0
89	27
0	27
22	524
4	516
0	524
0	84
0	77
0	80
0	69
0	52
0	24
1	92
88	209
0	153
0	157
0	244
493	949
0	533
3	949
1	932
0	16
0	37
857	0
18	1339
1	1550
6	802
0	127
2	502
0	6
0	888
3	256
1	168
0	28
0	26
0	29
0	29
0	0
0	3
1	1
0	5
0	0
0	1
0	0
0	1
0	0
0	0
3	0
0	1
108	3751
0	3750
8	2038
29	2594
116	2545
16	368
0	305
0	53
2	332
0	50
0	15
80	34
0	32
1	1
1	36
0	13
0	0
92	0
35	0
2	222
13	199
3	75
0	205
0	9
6	30
0	2
0	70
0	1
0	20
0	9
37	2402
1	8
0	2400
0	86
4	2010
4	133
2	28
2	26
0	9
0	0
8	204
11	651
2	594
50	382
0	215
0	0
4	55
1	0
0	6
609	2623
8	2623
0	12
0	0
0	1
0	0
0	0
0	12
444	0
0	4
0	4
0	4
0	4
0	2
0	0
0	178
0	178
0	199
0	199
0	171
0	22
0	24
0	1
1	21
0	21
0	9
0	9
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	83
0	83
0	21
0	0
10	628
80	1249
74	1207
30	737
0	975
0	60
0	207
1401	207
4	206
0	368
0	382
0	352
0	372
0	353
0	363
0	319
0	377
3	362
0	106
0	122
0	13
0	2
0	0
0	0
0	0
0	0
0	0
0	102
266	228
4	162
0	117
0	99
0	17
3	39
0	19
146	4
0	0
236	1536
9	1534
0	359
0	33
4	0
3	4
66	364
1	177
7	368
0	0
236	1782
66	1782
0	193
2	193
0	50
0	60
0	41
560	2603
0	2528
1	272
14	42
0	8
4	0
113	0
7	0
4580	8
189	685
0	581
0	1
1	0
0	521
0	36
0	103
4	3
333	2
350	275
0	275
0	13
2	34
18	0
0	1
0	1
0	1
0	0
42	3133
43	2130
0	2471
6	3081
21	537
106	790
3	80
0	0
0	0
131	15
298	0
115	0
390	0
3	1403
0	1403
0	585
3	2
375	0
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	215
4	215
0	205
0	0
0	0
891	0
492	251
4	96
0	32
5	136
2	19
76	11
0	9
4	1
3	0
0	0
0	0
204	2086
49	2218
0	1290
0	205
0	2
0	2
4	280
36	571
2566	3011
156	2788
0	2
9	1745
87	2789
220	220
0	17
1	96
0	132
0	0
1	67
18383	116
0	0
0	0
251	1003
32	1003
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	4
0	0
1	0
0	4
0	0
0	0
0	18
0	18
1	18
0	6
0	18
0	6
0	1
0	0
0	18
0	12
0	4
286	239
0	239
190	0
0	0
7048	4
14	601
0	431
1	106
0	552
1	569
0	0
0	29
0	17
0	7
0	0
0	7
602	0
5	0
5	0
6	494
0	438
12	389
30	541
38	507
0	21
0	484
0	203
0	268
2	4
0	2
0	67
0	1
236	5
0	5
69	15
13	33
22	22
1	31
85	1229
0	1078
21	997
0	404
3	52
0	2
198	164
5	92
3	142
1	55
0	13
0	89
0	0
0	23
0	2
0	2
3182	3266
8	3265
40	956
94	270
0	233
0	290
0	10
0	6
6	184
0	0
0	0
0	3
0	3
0	2
0	0
0	1
0	0
0	0
0	0
0	0
41	622
12	616
0	177
1	6
0	106
0	99
0	90
0	4
1	20
6	0
0	4
23	5
0	1
0	1
0	0
2509	286
2	267
1	13
9238	22
0	0
0	39
0	0
0	5
4	12
0	38
0	31
0	27
0	1
0	21
0	5
0	1
0	2
0	4
0	1
0	1
0	0
0	23
0	20
0	6
0	9
0	23
0	20
0	1
0	0
0	0
0	13
0	16
5	7
0	2
0	2
0	0
0	5
0	0
0	5
0	6
1	6
6	84
28	86
0	9
0	3
0	0
0	0
2	37
0	0
2	14
0	1
2	36
0	2
0	1
0	5
0	3
1	13
0	6
0	0
16	114
0	68
0	1
21	99
2	20
0	91
0	8
0	2
0	114
0	68
0	2
27	4
23	22
0	22
0	1
7	1
0	43
9	43
0	0
8	0
0	0
19	22
0	7
10	7
2	7
2	7
3	0
21	819
93	900
1	81
0	107
3	38
0	202
0	97
0	5
0	55
3	312
4	22
3	6
0	0
0	0
0	6
0	4
0	0
0	0
0	16
102	88
0	64
28	22
360	330
7	301
0	0
0	29
11	22
12	137
0	0
0	0
0	0
4869	140
18	0
84	0
0	0
0	0
642	121
1	1
0	119
19	99
0	0
263	0
5	19
0	19
0	0
0	0
0	13
0	0
0	0
680	0
1148	3081
13	118
0	803
4	53
7	347
0	249
212	2070
0	320
2	20
1	825
12	642
21	429
6	469
2	72
33	0
0	0
72	8
0	6
0	0
0	0
103	2579
0	2577
1	0
80	111
2	107
0	5
0	0
8	0
447	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	216
8	216
0	0
332	0
19	0
731	0
0	0
6	3
0	0
0	17
0	9
0	9
0	0
0	2
0	7
0	7
0	0
132	139
0	139
0	40
0	24
373	0
0	0
0	0
1134	50
0	50
0	0
0	0
1	0
0	0
32	159
0	78
4	21
4	105
1	140
0	56
0	0
0	2
3	5
0	1
0	4
0	0
0	0
0	4
309	15
0	13
0	11
0	0
0	4
0	4
0	0
0	0
43	0
61	11644
14493	11832
0	1
0	3952
0	845
1	116
0	2
1	6
5	6
9	62
213	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	23
26	30
0	26
0	20
0	13
0	13
0	20
0	16
0	0
21	3
0	0
0	3
0	0
2	25
4	25
0	0
61	262
0	12
14	213
0	107
4	2
0	42
0	17
0	4
0	18
2	18
0	0
1	116
0	113
7	1221
106	1318
3	0
1	39
1	551
0	22
0	0
0	0
6	44
0	262
0	0
0	0
0	0
562	2481
0	2304
0	2809
1	3717
16	2824
5	1537
9	1537
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
3	0
0	0
0	477
1742	1693
1	1238
200	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	62
5	62
40	221
0	255
16	206
0	1
0	1
122	802
0	404
0	842
0	9
0	52
2	180
8	77
5	0
58	0
1323	0
0	0
0	2
0	2
0	0
0	2
0	0
0	1
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	284
0	0
0	282
0	248
0	5
0	1
0	0
8	33
0	41
18	11
43	40
0	0
0	4
0	41
832	3339
0	1539
3	1820
24	2870
4	1018
0	604
12	835
0	0
96	339
19	872
75	922
31	923
10	852
0	0
167	640
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
594	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
503	2
0	0
90	123
3	85
0	57
0	57
0	0
1057	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
922	4
0	0
0	69
1401	85
0	0
1	0
0	0
105	22
0	0
0	0
24	4449
0	340
4	4427
23	2611
0	3017
0	469
0	3
0	175
0	27
0	739
134	2028
2	819
5	931
0	3
0	0
0	0
0	0
0	0
0	6
24	210
0	0
0	215
0	100
2	102
0	3
0	27
0	13
0	7
11	3
0	2
870	21
0	3
0	12
22	68
0	68
1	65
0	0
14	729
0	729
0	176
0	0
0	0
0	0
0	0
3	395
0	0
0	0
629	1326
0	426
14	23
1	1317
0	0
2	1155
3	1320
0	0
16	0
1159	2
150	15
0	0
0	0
0	8
0	3
0	0
44	4
0	0
3	36
0	2
0	0
0	15
0	172
0	173
34	175
1	42
0	87
0	14
0	14
0	13
0	10
1	0
0	0
763	9
1970	148
446	4
0	0
0	0
1	0
0	0
0	0
0	0
2355	36
0	0
0	0
0	0
0	0
3404	59
0	0
0	0
22	235
33	235
28	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2653	32
0	382
3	232
40	372
5493	12
0	0
1	76
0	88
0	0
0	3
87	2
0	0
0	0
1	0
3	0
678	176
1	47
28	155
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
277	218
1	213
3	32
0	1
0	2
1313	2
36	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	61
36	244
0	20
0	19
166	0
1	183
0	2
1	0
0	0
0	0
29	0
3	28
1	28
0	0
1	8
4	1
44	390
398	389
0	55
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
1	0
0	0
0	8
0	8
0	0
0	0
0	0
0	0
0	0
1	0
3761	26
940	0
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	27
0	47
8	76
0	61
2	13
0	0
0	13
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3703	0
47	7
0	7
37	810
0	0
17	390
21	390
10	0
64	286
99	287
3	0
1775	43
6	0
1	3
0	0
0	0
52	520
1	18
1	515
0	130
0	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1439	63
5	21
23	0
0	0
0	0
0	0
3	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
792	4
0	0
1168	16
244	0
54	0
1357	140
1	136
1	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	19213
738	19216
1451	19220
11	887
1	40
4	0
0	847
0	817
32	817
102	675
0	57
495	0
0	0
9	14
0	0
0	14
0	0
2	0
0	0
0	0
0	0
0	0
2	496
0	480
2	506
0	594
2	445
6	490
0	328
