UniqueCount	AmbigCount
5704	30
0	0
2	199
0	183
4	170
4	5
0	6
0	5
0	0
3618	688
6	374
13	124
0	53
0	22
40	268
0	0
2	0
0	0
0	0
0	0
61	268
0	270
0	13
0	78
288	1929
0	1905
0	211
0	21
0	34
1	1
1	314
3	1941
275	1943
0	0
4	0
5	1045
0	879
0	1090
0	10
0	816
0	965
2	690
2	70
10	45
0	175
0	0
9	29
0	23
0	12
0	11
1	10
0	6
1	0
2	1
0	4
0	0
25	11
0	11
0	2
0	2
0	2
0	0
1	1
10	255
426	217
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5244
0	0
0	0
0	124
0	5243
0	124
0	5250
27	5244
524	6052
3	613
19	1065
3	1883
6	359
0	0
4	4
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	19
4	0
0	0
1	7
0	8
0	0
4	1
2	18
0	18
0	0
0	18
0	18
0	0
0	0
0	0
2	10
0	0
4	18
0	0
0	0
1	0
0	0
0	0
40	3
0	0
0	0
0	0
0	0
2	2
7	0
0	0
55	74
0	53
1	7
0	29
0	0
146	0
0	0
0	0
0	0
1869	18
10	0
46	0
1	0
9	246
0	246
2	63
0	38
0	1
0	69
8	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2388	4
19	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
10	15
0	15
0	1
16	106
0	97
0	88
0	86
0	0
50	0
16	430
1	128
1	269
0	437
0	118
0	45
0	8
0	19
0	303
0	7
0	1
0	0
1	0
0	0
16	73
0	86
92	137
0	0
0	72
14	39
0	0
11	39
0	3
90	1491
0	1489
0	0
0	0
0	0
2	0
0	0
0	0
0	0
5	142
0	144
0	112
0	0
0	1
0	0
0	378
253	1111
0	65
0	733
0	3
102	84
0	79
0	52
0	38
0	0
0	6
0	0
0	0
1	0
57	40
3359	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	0
0	0
0	0
0	0
0	0
22	1
0	0
0	0
0	0
25	560
6	91
214	597
0	125
76	566
24	556
12	557
0	520
0	276
0	0
0	0
2	0
34	66
0	58
1	0
1	0
55	0
196	135
1	110
0	104
7	282
939	290
0	0
9	0
0	5
0	0
17	9
14	101
0	52
5	27
0	70
0	0
0	38
33	0
529	8
8	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	9
0	0
0	0
0	0
115	2
0	0
659	53
0	18
0	0
0	0
4	0
3	0
71	0
1493	4
0	4
3	0
27	0
14	306
14	328
1	253
0	0
1	99
13	868
39	868
0	0
36	178
0	0
0	0
0	0
0	0
0	0
0	0
189	234
1	175
0	39
1	37
0	0
1718	74
0	4
0	4
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	27
147	139
0	101
2	70
0	127
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	21
1	80
11	79
3	57
0	1
0	0
0	57
0	57
0	54
0	1
0	0
0	0
0	0
0	0
0	0
261	31
0	4
1	4
0	0
0	0
0	0
0	0
0	0
2	0
3	0
0	1
0	1
0	30
0	18
0	0
0	0
0	0
3	0
5	769
3	761
0	754
0	0
1	0
3	243
1	75
0	5
0	0
0	9
0	10
2	10
0	0
0	0
51	6
8	6
0	0
0	0
0	0
0	0
0	0
0	0
0	24
7	0
0	0
1	0
1	56
7	63
0	28
0	26
0	13
0	5
384	0
0	66
2	66
779	196
0	0
0	0
58	839
0	839
0	0
0	0
27	0
0	0
446	0
0	0
0	3
0	3
0	0
287	0
0	0
0	0
0	0
0	3
0	2
261	4
1	84
0	84
1	38
0	84
0	66
0	0
0	3
0	0
2	2
0	2
0	51
0	3
0	4
1	33
2	84
0	54
0	4
0	10
0	6
0	37
8	16
5	0
5679	2210
3	449
0	1726
1	59
0	0
0	1
0	1
0	0
1	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
0	5
0	5
0	5
0	5
0	5
0	5
0	2
0	0
0	0
0	2
0	0
0	0
0	0
17	37
1	37
0	1
0	1
0	3
0	1
0	0
0	0
0	2
0	2
1	23
1204	1264
0	1137
2	965
0	15
2	415
0	0
0	231
3	312
0	282
0	61
0	0
28	4
0	0
0	1380
1846	2792
2	1839
0	0
0	0
0	0
0	0
0	0
0	25
0	27
187	71
1	63
0	0
1	0
275	2049
0	0
15	2037
6	450
0	398
0	398
0	0
0	51
0	0
0	0
0	51
0	0
0	0
0	25
0	2
3	25
5	0
0	0
0	0
0	0
0	0
15	136
130	188
1	44
0	141
1	18
3	0
0	0
1	75
0	6
12	139
0	139
8	1
125	220
1	220
0	13
1	0
7349	55
0	0
2	0
22	84
0	2
4	82
128	111
0	111
0	1516
0	1516
4	0
0	0
856	6
0	0
17	248
23	248
0	25
0	0
0	0
0	0
0	0
0	9
1495	21
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
116	130
0	5
0	5
0	28
0	85
0	69
14	32
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
888	22
0	0
0	0
0	0
2	0
0	8
0	5
0	0
0	8
5	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	398
4	91
9	322
1	702
48	702
0	0
0	0
0	0
1	0
1915	289
1	273
3	11
0	11
0	0
0	0
32	0
0	0
0	0
0	0
152	0
142	0
0	2
0	0
0	0
0	2
0	0
0	0
0	0
0	2
360	2471
0	2379
7	1353
2	1291
4	1318
0	0
0	0
0	0
320	0
3	0
0	14
217	2
0	0
0	0
0	0
0	0
355	0
927	238
0	192
0	43
2	88
0	138
0	0
0	102
7	107
2	28
0	5
0	5
1	7
0	13
0	13
0	72
0	13
0	5
0	0
0	1
0	1
4	150
2422	909
2	886
0	0
0	0
0	0
0	0
1	0
0	0
111	6671
2	343
6	6432
2	6100
0	219
0	20
16	26
1	335
0	448
3	488
288	182
0	0
0	150
0	162
2	21
0	2
3771	24
14	0
3	0
0	0
0	0
0	0
0	0
0	1
3	1
0	0
0	0
0	0
0	0
61	0
0	0
0	1301
52	1301
41	369
0	329
1	412
10	371
252	155
5	155
4	0
0	0
3458	1038
2	999
14	3
17	14
0	3
1	0
5	2343
36	979
0	2073
0	1825
0	1943
0	751
8	716
0	0
0	0
0	0
1	78
0	0
10	38
0	0
1	28
0	85
57	1221
0	810
88	1236
1	676
0	1123
271	0
29	192
23	192
0	36
0	44
1	45
3	41
0	0
2	0
50	174
0	174
0	4
4	22
0	18
0	0
1	51
0	51
0	7
0	0
16	6630
39	5692
5	5688
1	5689
0	5715
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	120
0	121
0	1
0	1
1	20
0	12
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
71	251
2	175
0	100
0	30
0	6
4886	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
144	0
0	1314
26	1278
0	1219
0	62
0	5
1	290
0	158
0	198
0	5
0	0
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	12
0	12
0	0
22	2
49	0
0	0
196	600
0	600
23	0
221	0
0	0
0	0
2	0
2182	243
4	150
0	53
1	89
974	6
106	0
0	3
0	3
0	3
5	3
0	0
0	3
0	0
18	0
0	0
0	11
0	33
0	45
5	47
3	44
0	33
0	1
2	0
17	41
0	37
2	42
2	36
0	36
0	2
0	3
0	3
0	7
0	0
0	0
0	0
3863	24
0	0
0	0
688	5613
0	5440
0	5439
0	4812
0	548
0	983
1	728
0	50
6	487
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
6	9
0	0
0	0
0	0
0	0
0	0
13	128
0	128
1	17
0	28
0	0
0	0
2	838
190	846
7	48
0	48
0	43
0	0
0	0
0	0
0	189
0	15
5	323
0	242
0	155
0	29
0	1
0	89
0	0
1128	13
716	7
0	0
2	0
0	0
0	0
1368	22
0	0
0	25
0	25
0	2
0	0
0	0
0	7
0	0
0	0
187	69
0	11
1	60
0	0
0	0
0	0
0	12
0	11
0	0
0	7
0	3
0	3
0	25
0	101
55	117
0	113
0	51
0	69
0	2
0	0
2	5
7	241
37	191
2	187
1	5
4	24
0	32
0	13
14	18
0	5
0	0
0	3
0	3
0	0
0	0
0	0
0	0
909	4
0	0
0	229
0	171
0	228
0	166
0	197
0	5
1	19
0	0
0	24
10	48
0	40
0	0
0	0
0	0
0	0
0	0
0	0
1	0
6	17
0	1
0	0
0	16
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
863	10
2	54
0	48
6	569
0	1503
0	1429
5	16
1	1500
0	10
1	7
0	0
0	175
5	102
399	76
0	34
0	2
0	3
2	15
0	0
0	15
0	0
0	15
288	0
0	0
0	3
0	2
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
356	4
3	1
0	1
2	0
0	0
41	105
0	1076
2	0
0	1909
4	716
1	1002
0	122
0	83
0	1909
0	1004
0	89
0	56
0	64
2	0
1	15
0	13
0	1
0	6
0	9
0	5
0	3
0	0
2	29
118	1176
0	23
0	1080
0	942
0	858
0	16
0	678
0	941
2	937
0	935
0	935
0	669
1	0
0	818
0	521
1	15
0	3
0	23
0	18
0	942
0	231
0	41
1	25
0	883
0	1107
0	772
0	857
0	857
4	823
0	450
0	1000
0	890
0	657
0	108
18	111
0	2
0	487
1	53
16	345
0	496
0	5
0	84
2896	109
2	46
3	86
0	48
0	0
0	0
0	0
0	0
0	0
39	38
0	38
0	0
0	0
0	13
0	12
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	16
31	118
0	87
0	116
2	44
0	0
252	176
0	128
0	173
0	162
0	51
415	29
4	17
10	12
0	0
489	0
448	949
0	350
70	563
0	861
0	45
0	2
0	0
0	0
0	0
9	85
0	0
82	160
28	161
19	157
0	22
0	65
0	9
0	0
0	0
0	0
0	0
0	0
0	0
73	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
8	19
0	4
0	19
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	2
0	0
1311	0
75	1318
0	1318
5	0
0	15
3	0
0	0
0	0
0	5
0	0
0	0
6	208
0	206
0	32
0	19
1	5
0	10
0	9
0	0
357	59
0	59
1	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	3
0	0
0	0
0	0
0	0
0	1
0	0
0	3
0	1
0	1
0	2
0	2
40	23
0	14
0	3
0	0
0	6
0	0
0	3
0	3
942	0
3	315
435	315
4	321
514	200
0	93
7	127
1	16
1	36
101	123
0	123
0	58
0	0
0	0
353	0
226	6
2	0
15	399
0	232
14	253
33	399
0	169
0	2
0	0
0	12
8	12
0	0
0	1
5344	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
138	4
1	0
0	0
2	0
8	145
0	163
0	130
2	141
0	0
5	112
0	9
0	8
2	0
0	5
12	612
0	265
0	639
0	620
0	58
1	26
0	0
1	219
904	2
0	0
0	0
0	0
0	0
56	0
590	2
0	10
2	180
0	383
16	390
0	21
0	0
0	0
1	145
0	9
0	0
0	0
0	0
0	0
0	0
0	0
446	2029
37	2029
5	2029
2174	286
0	284
0	20
0	12
0	16
1	19
0	4
0	3
0	9
0	8
0	0
0	0
0	0
0	2
0	0
0	9
0	9
3	4
0	0
0	0
1	1
0	1
53	820
2	829
1	736
0	99
0	15
0	0
283	4
0	19
0	19
0	19
0	19
0	19
0	18
0	4
0	4
3	3
0	2
0	2
0	0
0	1
352	0
2	0
18	42
0	0
0	4
0	31
0	42
6678	5976
0	790
3	4429
4	1665
1	97
2	4179
5	2143
8	3083
17	1029
71	1572
0	407
3	1027
5	445
2	717
23	1198
1	22
28	662
3	0
344	118
0	24
0	93
0	10
0	35
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
10	0
0	8
0	8
2	1
0	1
0	0
0	0
0	0
0	4
0	0
0	0
10	53
0	46
0	32
0	38
1	21
0	0
0	29
0	0
1220	194
2	32
0	5
0	157
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
830	4
375	0
55	0
1016	6
43	667
0	657
0	676
0	679
0	679
0	460
1	54
0	113
0	63
9	10
3	5
1	0
0	0
0	0
11	22
2153	6
0	0
529	2
0	0
62	8
0	8
0	0
0	0
0	0
0	0
326	0
31	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
80	2
0	0
0	0
0	0
0	0
8	859
152	869
0	795
1	75
0	0
2	250
33	260
0	54
0	38
6	23
0	0
9	19
2	14
0	16
0	18
0	4
1	8
0	0
0	0
0	0
3	1
0	1
0	2
0	1
0	2
0	0
0	0
0	0
111	0
47	613
0	613
3	2
0	2
0	0
3578	19620
66	16222
4	9034
8	12146
14	16411
12	6563
3	75
0	75
0	152
0	42
0	163
0	6
0	185
0	168
0	3
0	30
0	159
0	17
0	9
0	5
0	1
0	0
420	0
3	36
0	0
1	36
0	0
0	0
0	0
0	0
10	59
0	59
99	7624
15	7624
9	0
3	2476
4	540
2	2446
1	1820
6	399
3	1672
5	27
0	22
6	124
0	2090
0	49
0	38
0	600
0	229
0	5
2	171
1	1281
0	0
0	0
0	9
0	10
0	10
0	0
0	3
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	328
18	327
0	57
1	97
0	22
0	28
0	11
0	1
511	4772
5	4758
3	0
25	0
13	887
5	867
2	873
0	40
0	380
198	0
0	0
0	0
0	0
7	229
0	324
97	882
23	789
0	20
1	1
93	39
0	39
21	580
10	577
0	580
1	70
1	69
0	70
0	67
1	52
0	29
4	96
65	224
0	151
0	187
0	294
382	786
0	394
1	786
4	763
1	34
0	60
774	0
10	1299
0	1531
5	798
1	127
1	521
0	14
0	890
1	294
0	193
0	40
0	40
0	48
0	44
0	3
0	9
3	4
0	9
0	1
0	0
0	0
0	0
0	0
0	0
1	0
0	5
88	3225
1	3220
0	1931
23	2554
116	2488
0	252
0	239
0	47
0	362
0	53
0	21
116	63
5	61
0	1
3	59
0	11
2	0
63	0
23	4
3	214
11	202
6	60
0	192
0	5
0	44
0	0
0	76
0	1
0	12
0	4
21	1587
0	11
0	1586
2	104
2	1321
8	112
1	25
0	16
0	14
0	0
1	193
15	589
1	519
32	380
3	227
0	0
7	70
0	0
1	15
458	1991
6	1991
0	13
1	0
0	1
0	0
0	0
0	13
393	0
1	6
0	6
0	6
0	3
0	3
0	3
0	206
0	206
0	222
0	222
0	202
0	24
0	54
0	0
0	41
0	31
5	13
0	22
0	14
0	2
0	1
0	1
0	0
0	0
0	0
0	0
0	68
0	68
0	26
0	0
2	399
53	771
45	735
15	450
3	580
0	66
0	228
1003	236
1	231
0	197
0	199
0	190
0	193
0	180
0	186
0	160
0	201
0	195
0	79
0	90
0	18
0	3
0	0
0	0
0	0
0	0
1	0
2	102
258	217
1	169
0	122
5	116
0	10
0	40
0	14
129	4
0	0
182	1206
4	1206
0	288
0	63
2	0
5	5
40	278
0	139
5	283
0	0
171	1860
103	1860
0	198
2	198
0	55
0	65
2	38
451	3183
0	3084
0	373
24	62
0	12
1	0
136	0
11	0
3591	8
166	623
1	511
2	1
0	0
0	460
1	46
0	98
4	9
236	6
193	169
0	170
2	11
0	22
4	0
0	0
0	0
0	0
0	0
38	2556
43	1760
3	1983
2	2525
19	584
77	641
5	106
0	0
2	0
65	22
244	0
120	0
282	0
0	930
0	930
3	395
1	4
142	2
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
5	226
0	226
0	225
0	0
0	0
911	0
305	173
1	49
0	22
1	111
0	13
81	13
0	13
0	5
1	0
0	0
0	0
151	1685
24	1775
0	1002
0	192
4	3
3	8
1	285
23	391
2593	2462
85	2283
1	10
2	1429
45	2285
153	218
1	21
0	89
0	146
0	0
4	63
16729	112
0	0
0	0
175	874
34	874
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	8
0	0
4	0
0	8
0	0
0	0
0	8
0	8
0	8
0	5
0	8
0	6
0	6
0	5
0	8
0	7
0	2
203	171
0	171
159	0
0	0
5614	10
19	702
0	439
0	91
1	656
4	669
0	0
0	55
0	32
0	21
0	7
0	12
533	0
3	0
3	0
3	464
0	408
7	378
32	480
31	462
0	21
0	450
1	237
0	260
0	7
0	4
2	60
0	2
341	8
0	4
62	15
6	27
24	24
1	13
60	958
2	813
6	759
0	320
1	53
0	2
186	179
7	98
0	138
0	41
0	3
0	95
0	0
0	43
0	1
0	0
2958	3416
8	3409
36	1173
127	236
1	188
0	261
0	21
0	13
4	141
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
61	637
2	633
0	162
1	12
0	99
0	94
1	110
0	7
0	19
1	0
0	7
2	7
0	0
1	0
0	0
2099	412
6	373
2	39
7713	14
0	0
0	30
0	0
0	4
1	22
1	29
0	27
0	24
0	6
1	22
0	5
0	1
0	3
0	4
0	0
0	0
1	0
0	23
0	24
0	3
0	11
0	24
0	23
0	1
0	3
0	2
0	13
0	14
12	9
0	3
0	6
0	0
0	0
0	0
0	0
0	0
2	0
3	56
17	56
0	10
2	8
0	0
0	0
2	32
0	0
3	10
0	0
5	37
0	0
0	0
0	0
0	1
0	15
0	14
0	0
6	85
0	44
0	5
22	104
0	14
0	99
0	5
0	2
0	85
0	44
0	2
21	0
12	22
0	22
0	0
2	0
3	51
11	51
0	0
11	0
0	0
27	22
0	8
4	8
0	6
0	2
0	0
18	700
63	732
0	28
0	95
2	35
2	192
0	95
0	11
0	63
0	255
0	34
2	6
0	1
0	0
0	5
0	1
0	0
0	0
0	12
86	91
0	64
39	24
229	245
4	213
0	3
0	34
8	21
11	80
2	1
0	0
0	0
5196	118
36	2
90	0
0	0
0	0
523	95
0	1
0	80
16	60
0	3
250	8
0	2
0	2
0	0
0	0
0	2
0	0
0	0
546	0
885	2743
22	150
0	850
3	86
4	403
0	296
166	1641
0	403
1	45
0	560
4	523
0	303
6	288
9	94
29	0
0	0
33	3
0	3
0	0
0	0
126	1946
0	1946
1	0
122	204
0	189
1	16
0	0
0	0
394	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	162
16	162
0	0
367	2
51	0
432	8
0	0
10	2
0	0
0	1
0	0
0	1
0	0
2	0
0	1
1	1
0	0
94	115
0	115
1	39
0	19
295	0
0	0
0	0
943	47
1	47
0	0
0	0
0	0
0	0
16	109
0	57
1	16
3	78
1	98
0	40
0	0
0	8
0	6
0	0
0	6
0	0
0	0
1	5
374	8
0	4
0	3
0	0
2	5
0	5
0	0
0	0
14	0
29	6095
5144	6179
0	0
0	2054
1	466
0	71
0	1
0	4
6	4
8	81
220	0
1	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
29	7
0	7
0	4
0	4
0	4
0	4
0	4
0	0
2	1
0	1
0	1
0	1
12	19
0	19
0	0
35	220
0	15
16	177
0	105
6	1
0	39
1	26
0	14
0	27
1	27
0	0
0	100
0	100
4	1106
59	1194
3	0
2	46
0	490
0	32
0	0
0	0
0	32
0	230
0	0
0	0
0	0
527	2177
0	2037
0	2770
0	3438
16	2563
2	1353
4	1353
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	347
993	1143
0	808
114	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	81
1	81
40	193
0	214
7	173
1	0
0	0
179	951
0	580
1	998
0	20
0	93
3	128
4	47
2	0
29	0
1351	0
0	1
0	4
0	4
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	336
0	0
0	337
0	284
0	12
0	0
0	0
3	43
0	48
22	9
32	27
0	0
0	3
0	26
535	2724
0	1448
3	1609
10	2426
5	949
0	556
11	715
4	0
66	214
6	631
51	687
20	691
19	605
0	0
189	408
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
489	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
437	0
0	0
168	103
1	78
1	48
0	44
0	0
731	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
421	7
0	0
0	41
941	49
0	0
2	0
0	0
150	42
0	0
0	0
21	3662
0	368
8	3616
10	2266
4	2586
0	464
1	16
0	207
0	47
0	728
113	1576
1	726
1	792
0	17
0	0
0	0
0	0
0	0
0	11
31	224
0	0
0	223
0	125
0	127
0	5
0	41
2	25
0	9
4	3
0	0
742	24
0	5
0	19
19	38
0	38
0	31
0	0
15	763
0	763
4	208
0	2
0	0
0	0
0	2
2	286
0	0
0	0
779	1421
0	310
15	47
0	1414
1	0
0	1195
5	1417
0	0
19	0
930	2
146	28
0	0
0	3
0	14
0	11
0	0
51	0
0	0
16	37
1	3
0	3
0	14
0	178
0	179
29	179
0	49
0	73
0	16
0	16
0	17
0	11
0	0
0	0
616	2
1451	131
296	4
0	0
0	0
0	1
0	0
0	0
0	0
2171	16
0	1
0	0
1	0
0	0
3564	46
0	0
0	0
14	288
32	288
27	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2514	38
0	441
0	261
18	425
4901	14
1	0
1	95
0	95
0	0
0	7
83	2
0	0
0	0
0	0
5	1
529	176
5	28
20	152
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
233	234
0	223
1	44
2	8
0	1
1164	4
22	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
1	0
0	86
35	292
0	33
0	28
585	0
2	206
0	6
0	0
0	0
0	0
14	0
6	20
0	20
1	0
0	6
0	0
20	269
209	269
1	45
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
3175	41
734	0
6	1
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	1
1	18
0	31
3	58
1	51
2	11
0	0
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2489	0
32	8
0	8
30	659
0	0
9	346
12	346
10	0
39	170
64	171
11	0
2636	24
11	0
1	4
0	0
0	0
45	385
1	13
0	378
0	67
0	11
0	11
0	0
0	0
0	0
0	0
0	0
0	0
3	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1214	28
4	8
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
823	14
0	0
1157	18
283	6
53	0
1194	120
0	118
2	9
0	0
0	2
0	1
0	1
0	0
0	0
0	1
0	1
0	1
0	0
4	14184
620	14188
1540	14189
8	627
1	30
0	0
0	597
0	582
23	589
47	515
0	47
758	0
0	0
9	7
0	0
0	7
0	0
0	0
0	1
0	1
0	0
0	0
0	457
0	450
4	484
0	537
0	417
3	455
0	305
3	137
0	70
0	87
0	27
11	63
0	4
0	53
